sample_id,workload_layers,one_qubit_noise,two_qubit_noise,operator_ratio,dil_vs_split_ideal_ratio,dil_vs_genexp_ideal_ratio,genexp_vs_split_ideal_ratio,split_ideal_factor,dilation_ideal_factor,genexp_ideal_factor,split_noisy_variance,split_noisy_bias_squared,dilation_noisy_variance,dilation_noisy_bias_squared,genexp_noisy_variance,genexp_noisy_bias_squared,split_cx_per_shot,dilation_cx_per_shot,genexp_cx_per_shot
0,4,0.00015000000000000001,0.003,0.5302041859540813,0.7977866645275337,0.2515189363890359,3.1718751517522343,151.99595946318743,121.26034952179852,482.11220698802407,5.097863756621191,0.31897874009193156,3.978421639670695,0.342146768574791,5.073347609307349,0.5157317516212563,32.0,35.0,101.5
0,4,0.0002,0.004,0.5302041859540813,0.7977866645275337,0.2515189363890359,3.1718751517522343,151.99595946318743,121.26034952179852,482.11220698802407,5.092848539636847,0.3985555898652198,3.9928329926286446,0.4188239589761443,5.065586181348742,0.5296661059993762,32.0,35.0,101.5
0,4,0.00025,0.005,0.5302041859540813,0.7977866645275337,0.2515189363890359,3.1718751517522343,151.99595946318743,121.26034952179852,482.11220698802407,5.084307140466698,0.4513563698108826,3.9976587740400515,0.46707170115413715,5.062657876649496,0.5336786919007039,32.0,35.0,101.5
1,1,1.25e-05,0.00025,0.5559035110320129,1.8893305572883854,0.31820311804159124,5.937498566690467,22.521355103839262,42.550284389226256,133.72051364897266,2.849798335468261,9.750331108336707e-05,3.8740791230666365,8.534036328706362e-05,2.9648128782165024,0.003730127205571092,8.0,11.0,47.5
1,1,2.5e-05,0.0005,0.5559035110320129,1.8893305572883854,0.31820311804159124,5.937498566690467,22.521355103839262,42.550284389226256,133.72051364897266,2.883543651991588,0.00038098251646647357,3.8797052477504677,0.00033286683118226345,3.0922890874680444,0.012529737511071174,8.0,11.0,47.5
1,1,5e-05,0.001,0.5559035110320129,1.8893305572883854,0.31820311804159124,5.937498566690467,22.521355103839262,42.550284389226256,133.72051364897266,2.948483008837084,0.0014542513839982012,3.890265142808933,0.0012671051513795082,3.2980811680132267,0.03591823142920627,8.0,11.0,47.5
1,1,7.500000000000001e-05,0.0015,0.5559035110320129,1.8893305572883854,0.31820311804159124,5.937498566690467,22.521355103839262,42.550284389226256,133.72051364897266,3.010171564940059,0.0031228881667280076,3.8999706198751185,0.0027160328761398063,3.4569871413141184,0.059168115371989724,8.0,11.0,47.5
1,1,0.0001,0.002,0.5559035110320129,1.8893305572883854,0.31820311804159124,5.937498566690467,22.521355103839262,42.550284389226256,133.72051364897266,3.06878344229825,0.005299395650028956,3.908893560794743,0.004604467021878537,3.5828802088569653,0.07862990049559,8.0,11.0,47.5
1,1,0.00015000000000000001,0.003,0.5559035110320129,1.8893305572883854,0.31820311804159124,5.937498566690467,22.521355103839262,42.550284389226256,133.72051364897266,3.1774179586792557,0.010868742624895832,3.9246408145186873,0.009445822231055551,3.766516673772434,0.104868446591801,8.0,11.0,47.5
1,1,0.0002,0.004,0.5559035110320129,1.8893305572883854,0.31820311804159124,5.937498566690467,22.521355103839262,42.550284389226256,133.72051364897266,3.2755716487140543,0.01762356156036105,3.9379408736222374,0.015357871251498229,3.888673527179792,0.11868181057166118,8.0,11.0,47.5
1,1,0.00025,0.005,0.5559035110320129,1.8893305572883854,0.31820311804159124,5.937498566690467,22.521355103839262,42.550284389226256,133.72051364897266,3.364290581076704,0.025132572408060497,3.9491473379652686,0.022003151999600637,3.9705529510796937,0.1255308460524674,8.0,11.0,47.5
1,2,1.25e-05,0.00025,0.5559035110320129,1.1296381851188797,0.2846333024958122,3.9687491773226364,63.853452566986626,72.13129827134524,253.41833734443816,4.010705059622708,0.0006200155925590605,3.822566412563301,0.0009005933406202791,4.052870724423185,0.007506639555832784,16.0,19.0,63.5
1,2,2.5e-05,0.0005,0.5559035110320129,1.1296381851188797,0.2846333024958122,3.9687491773226364,63.853452566986626,72.13129827134524,253.41833734443816,4.028311591432154,0.002353970792055505,3.8454683263863108,0.003379541061971579,4.091512311356257,0.02453543817183971,16.0,19.0,63.5
