sample_id,workload_layers,one_qubit_noise,two_qubit_noise,operator_ratio,dil_vs_split_ideal_ratio,dil_vs_split_noisy_ratio,dil_vs_genexp_ideal_ratio,dil_vs_genexp_noisy_ratio,genexp_vs_split_ideal_ratio,genexp_vs_split_noisy_ratio,split_ideal_factor,dilation_ideal_factor,genexp_ideal_factor,split_noisy_factor,dilation_noisy_factor,genexp_noisy_factor,split_cx_per_shot,dilation_cx_per_shot,genexp_cx_per_shot
8,2,0.0002,0.004,0.7021318306866297,1.1827528942075716,1.147569298848378,0.298016445663133,0.27065414153128003,3.968750421057342,4.239984255758197,59.140384896340535,69.94846140069652,234.71342745884476,68.32504920814755,78.4077288135748,289.6971329164496,16.0,19.0,63.5
8,2,0.00025,0.005,0.7021318306866297,1.1827528942075716,1.1411387719783301,0.298016445663133,0.27249651931478436,3.968750421057342,4.187718708656611,59.140384896340535,69.94846140069652,234.71342745884476,69.5663298288095,79.38483619188715,291.324220916682,16.0,19.0,63.5
8,3,1.25e-05,0.00025,0.7021318306866297,0.9578495320538596,0.9660782427269254,0.28916212535685376,0.2899735551823403,3.3124999716743035,3.331608091363501,108.06755841924847,103.51246026208028,357.9737842026717,108.04862334034392,104.38342416570292,359.975667781377,24.0,27.0,79.5
8,3,2.5e-05,0.0005,0.7021318306866297,0.9578495320538596,0.9735840256721966,0.28916212535685376,0.291281329526928,3.3124999716743035,3.342418229322838,108.06755841924847,103.51246026208028,357.9737842026717,108.02600530985612,105.17239312685581,361.06808938858876,24.0,27.0,79.5
8,3,5e-05,0.001,0.7021318306866297,0.9578495320538596,0.9866730802006332,0.28916212535685376,0.29462921270534104,3.3124999716743035,3.3488637163328603,108.06755841924847,103.51246026208028,357.9737842026717,107.97247742728425,106.53353688007188,361.585112018801,24.0,27.0,79.5
8,3,7.500000000000001e-05,0.0015,0.7021318306866297,0.9578495320538596,0.9975580454257692,0.28916212535685376,0.2982134137491885,3.3124999716743035,3.3451146039485744,108.06755841924847,103.51246026208028,357.9737842026717,107.91167817162466,107.64816275550054,360.97693058850024,24.0,27.0,79.5
8,3,0.0001,0.002,0.7021318306866297,0.9578495320538596,1.0066063115118786,0.28916212535685376,0.30157291523469043,3.3124999716743035,3.337853834547828,108.06755841924847,103.51246026208028,357.9737842026717,107.84718513790017,108.5596572386004,359.97814045772964,24.0,27.0,79.5
8,3,0.00015000000000000001,0.003,0.7021318306866297,0.9578495320538596,1.0203670661188495,0.28916212535685376,0.30700682287128667,3.3124999716743035,3.3235973603969082,108.06755841924847,103.51246026208028,357.9737842026717,107.71713259304533,109.91101455470077,358.00837755576924,24.0,27.0,79.5
8,3,0.0002,0.004,0.7021318306866297,0.9578495320538596,1.029844808806502,0.28916212535685376,0.31071453019163475,3.3124999716743035,3.31444045494538,108.06755841924847,103.51246026208028,357.9737842026717,107.59604611934938,110.80722954411692,356.6206880501404,24.0,27.0,79.5
8,3,0.00025,0.005,0.7021318306866297,0.9578495320538596,1.0363553279349602,0.28916212535685376,0.3131039753761993,3.3124999716743035,3.3099398584440305,108.06755841924847,103.51246026208028,357.9737842026717,107.49033296423369,111.39817926898647,355.78653747573736,24.0,27.0,79.5
8,4,1.25e-05,0.00025,0.7021318306866297,1.1030640710028943,1.095396063748309,0.3696130810690474,0.35100848554868547,2.984375087084191,3.120711062115835,112.4970710683217,124.09147718852486,335.733456266239,116.96100128001348,128.1186204141877,365.0014905306824,32.0,35.0,95.5
8,4,2.5e-05,0.0005,0.7021318306866297,1.1030640710028943,1.0885930729854179,0.3696130810690474,0.34048563949180466,2.984375087084191,3.197177639004713,112.4970710683217,124.09147718852486,335.733456266239,120.93502493280145,131.64903042316647,386.65075748763024,32.0,35.0,95.5
8,4,5e-05,0.001,0.7021318306866297,1.1030640710028943,1.077062810012091,0.3696130810690474,0.33140639675934963,2.984375087084191,3.249975922444849,112.4970710683217,124.09147718852486,335.733456266239,127.61654003226364,137.45102921117038,414.750682410576,32.0,35.0,95.5
8,4,7.500000000000001e-05,0.0015,0.7021318306866297,1.1030640710028943,1.0677059061398801,0.3696130810690474,0.329549554153228,2.984375087084191,3.2398948585542238,112.4970710683217,124.09147718852486,335.733456266239,132.89806556964922,141.89604952327952,430.5757593509086,32.0,35.0,95.5
8,4,0.0001,0.002,0.7021318306866297,1.1030640710028943,1.0600351507505557,0.3696130810690474,0.33044940397923445,2.984375087084191,3.2078591699235406,112.4970710683217,124.09147718852486,335.733456266239,137.0654131415147,145.29415588215275,439.68654242536655,32.0,35.0,95.5
