method,total_cnot_budget,trial_id,shots_per_evaluation,schedule_cx_cost,selected_theta_1,selected_theta_2,reported_best_score,selected_true_score,dense_grid_optimum_score,regret
split,199526.2314968879,63,608,328.0,-0.39269908169872414,-0.39269908169872414,0.374560192784226,0.45172274146765273,0.46117153202478534,0.009448790557132603
split,199526.2314968879,64,608,328.0,0.0,-0.39269908169872414,0.37996060021833156,0.45440492458022935,0.46117153202478534,0.006766607444555983
split,199526.2314968879,65,608,328.0,0.39269908169872414,0.0,0.37822264518974713,0.4285099014699435,0.46117153202478534,0.032661630554841836
split,199526.2314968879,66,608,328.0,-0.39269908169872414,0.0,0.3820185593042037,0.4426683614663711,0.46117153202478534,0.018503170558414217
split,199526.2314968879,67,608,328.0,-0.39269908169872414,0.0,0.37873571564753145,0.4426683614663711,0.46117153202478534,0.018503170558414217
split,199526.2314968879,68,608,328.0,-0.39269908169872414,0.0,0.3456977836555807,0.4426683614663711,0.46117153202478534,0.018503170558414217
split,199526.2314968879,69,608,328.0,0.0,-0.39269908169872414,0.41342663454098594,0.45440492458022935,0.46117153202478534,0.006766607444555983
split,199526.2314968879,70,608,328.0,-0.39269908169872414,-0.39269908169872414,0.38164575308614895,0.45172274146765273,0.46117153202478534,0.009448790557132603
split,199526.2314968879,71,608,328.0,0.39269908169872414,0.0,0.3886066246237355,0.4285099014699435,0.46117153202478534,0.032661630554841836
split,199526.2314968879,72,608,328.0,0.39269908169872414,0.0,0.37939328346798534,0.4285099014699435,0.46117153202478534,0.032661630554841836
split,199526.2314968879,73,608,328.0,-0.39269908169872414,-0.39269908169872414,0.38766120469682924,0.45172274146765273,0.46117153202478534,0.009448790557132603
split,199526.2314968879,74,608,328.0,0.0,-0.39269908169872414,0.40184655554721677,0.45440492458022935,0.46117153202478534,0.006766607444555983
split,199526.2314968879,75,608,328.0,0.0,-0.39269908169872414,0.38926334326649686,0.45440492458022935,0.46117153202478534,0.006766607444555983
split,199526.2314968879,76,608,328.0,0.0,-0.39269908169872414,0.36159753697486724,0.45440492458022935,0.46117153202478534,0.006766607444555983
split,199526.2314968879,77,608,328.0,0.0,-0.39269908169872414,0.3849768077482863,0.45440492458022935,0.46117153202478534,0.006766607444555983
split,199526.2314968879,78,608,328.0,-0.39269908169872414,-0.39269908169872414,0.3895860073533271,0.45172274146765273,0.46117153202478534,0.009448790557132603
split,199526.2314968879,79,608,328.0,0.0,-0.39269908169872414,0.4058374542371296,0.45440492458022935,0.46117153202478534,0.006766607444555983
split,199526.2314968879,80,608,328.0,0.39269908169872414,0.0,0.37008530706611464,0.4285099014699435,0.46117153202478534,0.032661630554841836
split,199526.2314968879,81,608,328.0,-0.39269908169872414,-0.39269908169872414,0.3920921853465319,0.45172274146765273,0.46117153202478534,0.009448790557132603
split,199526.2314968879,82,608,328.0,0.0,-0.39269908169872414,0.37776108687913623,0.45440492458022935,0.46117153202478534,0.006766607444555983
split,199526.2314968879,83,608,328.0,0.0,-0.39269908169872414,0.3616886471158004,0.45440492458022935,0.46117153202478534,0.006766607444555983
split,199526.2314968879,84,608,328.0,0.0,-0.39269908169872414,0.37808808828018253,0.45440492458022935,0.46117153202478534,0.006766607444555983
split,199526.2314968879,85,608,328.0,0.0,-0.39269908169872414,0.38067828354858735,0.45440492458022935,0.46117153202478534,0.006766607444555983
split,199526.2314968879,86,608,328.0,0.0,-0.39269908169872414,0.37727209666855815,0.45440492458022935,0.46117153202478534,0.006766607444555983
split,199526.2314968879,87,608,328.0,0.39269908169872414,-0.39269908169872414,0.3583284992316688,0.41609367348466614,0.46117153202478534,0.0450778585401192
split,199526.2314968879,88,608,328.0,0.0,-0.39269908169872414,0.3811738425754055,0.45440492458022935,0.46117153202478534,0.006766607444555983
split,199526.2314968879,89,608,328.0,0.0,-0.39269908169872414,0.3657075680263439,0.45440492458022935,0.46117153202478534,0.006766607444555983
split,199526.2314968879,90,608,328.0,0.39269908169872414,-0.39269908169872414,0.4042824547939899,0.41609367348466614,0.46117153202478534,0.0450778585401192
split,199526.2314968879,91,608,328.0,-0.39269908169872414,-0.39269908169872414,0.377709384123984,0.45172274146765273,0.46117153202478534,0.009448790557132603
split,199526.2314968879,92,608,328.0,0.0,-0.39269908169872414,0.3858073287501528,0.45440492458022935,0.46117153202478534,0.006766607444555983
split,199526.2314968879,93,608,328.0,0.0,0.0,0.36496121599820863,0.45492833810007927,0.46117153202478534,0.00624319392470607
split,199526.2314968879,94,608,328.0,0.0,0.0,0.39259095885478174,0.45492833810007927,0.46117153202478534,0.00624319392470607
split,199526.2314968879,95,608,328.0,0.0,0.0,0.39497338222597583,0.45492833810007927,0.46117153202478534,0.00624319392470607
split,316227.7660168379,0,964,328.0,-0.39269908169872414,0.0,0.36054563439746745,0.4426683614663711,0.46117153202478534,0.018503170558414217
split,316227.7660168379,1,964,328.0,-0.39269908169872414,-0.39269908169872414,0.39011385723830505,0.45172274146765273,0.46117153202478534,0.009448790557132603
split,316227.7660168379,2,964,328.0,0.0,0.0,0.40395113624626244,0.45492833810007927,0.46117153202478534,0.00624319392470607
split,316227.7660168379,3,964,328.0,-0.39269908169872414,-0.39269908169872414,0.3772697197453343,0.45172274146765273,0.46117153202478534,0.009448790557132603
split,316227.7660168379,4,964,328.0,-0.39269908169872414,-0.39269908169872414,0.39190197427065204,0.45172274146765273,0.46117153202478534,0.009448790557132603
split,316227.7660168379,5,964,328.0,0.0,0.0,0.3475637620652462,0.45492833810007927,0.46117153202478534,0.00624319392470607
split,316227.7660168379,6,964,328.0,0.0,0.0,0.3949542790883066,0.45492833810007927,0.46117153202478534,0.00624319392470607
split,316227.7660168379,7,964,328.0,0.39269908169872414,0.0,0.3740137816126674,0.4285099014699435,0.46117153202478534,0.032661630554841836
split,316227.7660168379,8,964,328.0,-0.39269908169872414,-0.39269908169872414,0.37805655173458574,0.45172274146765273,0.46117153202478534,0.009448790557132603
split,316227.7660168379,9,964,328.0,0.0,-0.39269908169872414,0.4116611849939192,0.45440492458022935,0.46117153202478534,0.006766607444555983
split,316227.7660168379,10,964,328.0,0.39269908169872414,0.39269908169872414,0.3581436817235216,0.40550957131742704,0.46117153202478534,0.05566196070735829
split,316227.7660168379,11,964,328.0,-0.39269908169872414,0.0,0.3556975306242926,0.4426683614663711,0.46117153202478534,0.018503170558414217
split,316227.7660168379,12,964,328.0,-0.39269908169872414,-0.39269908169872414,0.3954321752483793,0.45172274146765273,0.46117153202478534,0.009448790557132603
split,316227.7660168379,13,964,328.0,0.0,-0.39269908169872414,0.3978310120654876,0.45440492458022935,0.46117153202478534,0.006766607444555983
split,316227.7660168379,14,964,328.0,-0.39269908169872414,-0.39269908169872414,0.3764071165938682,0.45172274146765273,0.46117153202478534,0.009448790557132603
split,316227.7660168379,15,964,328.0,-0.39269908169872414,-0.39269908169872414,0.3758817892329294,0.45172274146765273,0.46117153202478534,0.009448790557132603
split,316227.7660168379,16,964,328.0,0.0,0.0,0.3626644299168767,0.45492833810007927,0.46117153202478534,0.00624319392470607
split,316227.7660168379,17,964,328.0,-0.39269908169872414,-0.39269908169872414,0.37875947491286377,0.45172274146765273,0.46117153202478534,0.009448790557132603
split,316227.7660168379,18,964,328.0,0.0,0.0,0.3896887208645369,0.45492833810007927,0.46117153202478534,0.00624319392470607
split,316227.7660168379,19,964,328.0,0.39269908169872414,-0.39269908169872414,0.364704814799835,0.41609367348466614,0.46117153202478534,0.0450778585401192
split,316227.7660168379,20,964,328.0,0.0,-0.39269908169872414,0.36654338067094483,0.45440492458022935,0.46117153202478534,0.006766607444555983
split,316227.7660168379,21,964,328.0,-0.39269908169872414,0.0,0.3867786543152573,0.4426683614663711,0.46117153202478534,0.018503170558414217
split,316227.7660168379,22,964,328.0,0.0,0.0,0.39576241939718815,0.45492833810007927,0.46117153202478534,0.00624319392470607
split,316227.7660168379,23,964,328.0,0.0,0.0,0.3699872321597774,0.45492833810007927,0.46117153202478534,0.00624319392470607
split,316227.7660168379,24,964,328.0,0.0,-0.39269908169872414,0.37624318687422964,0.45440492458022935,0.46117153202478534,0.006766607444555983
split,316227.7660168379,25,964,328.0,0.39269908169872414,0.0,0.3746166602426748,0.4285099014699435,0.46117153202478534,0.032661630554841836
split,316227.7660168379,26,964,328.0,0.0,-0.7853981633974483,0.37614955656505894,0.41498393828054037,0.46117153202478534,0.04618759374424497
split,316227.7660168379,27,964,328.0,-0.39269908169872414,0.0,0.4078199364607399,0.4426683614663711,0.46117153202478534,0.018503170558414217
split,316227.7660168379,28,964,328.0,0.0,-0.39269908169872414,0.370291856970077,0.45440492458022935,0.46117153202478534,0.006766607444555983
split,316227.7660168379,29,964,328.0,-0.39269908169872414,-0.39269908169872414,0.3926122139764513,0.45172274146765273,0.46117153202478534,0.009448790557132603
split,316227.7660168379,30,964,328.0,-0.39269908169872414,0.0,0.3845980769758984,0.4426683614663711,0.46117153202478534,0.018503170558414217
split,316227.7660168379,31,964,328.0,0.39269908169872414,0.0,0.40288258749116096,0.4285099014699435,0.46117153202478534,0.032661630554841836
split,316227.7660168379,32,964,328.0,0.0,-0.39269908169872414,0.3537252032662614,0.45440492458022935,0.46117153202478534,0.006766607444555983
split,316227.7660168379,33,964,328.0,0.39269908169872414,0.39269908169872414,0.36408580679485947,0.40550957131742704,0.46117153202478534,0.05566196070735829
split,316227.7660168379,34,964,328.0,-0.39269908169872414,0.0,0.3847019106777459,0.4426683614663711,0.46117153202478534,0.018503170558414217
split,316227.7660168379,35,964,328.0,-0.39269908169872414,-0.39269908169872414,0.3820597855506943,0.45172274146765273,0.46117153202478534,0.009448790557132603
split,316227.7660168379,36,964,328.0,-0.39269908169872414,-0.39269908169872414,0.3704317589294951,0.45172274146765273,0.46117153202478534,0.009448790557132603
split,316227.7660168379,37,964,328.0,0.0,0.0,0.3887192845711078,0.45492833810007927,0.46117153202478534,0.00624319392470607
split,316227.7660168379,38,964,328.0,0.0,-0.39269908169872414,0.368899754230942,0.45440492458022935,0.46117153202478534,0.006766607444555983
split,316227.7660168379,39,964,328.0,0.0,-0.39269908169872414,0.4045175329827411,0.45440492458022935,0.46117153202478534,0.006766607444555983
split,316227.7660168379,40,964,328.0,0.39269908169872414,0.0,0.39244749386149674,0.4285099014699435,0.46117153202478534,0.032661630554841836
split,316227.7660168379,41,964,328.0,0.0,-0.39269908169872414,0.3925449069012346,0.45440492458022935,0.46117153202478534,0.006766607444555983
split,316227.7660168379,42,964,328.0,-0.39269908169872414,-0.39269908169872414,0.3833974399953053,0.45172274146765273,0.46117153202478534,0.009448790557132603
split,316227.7660168379,43,964,328.0,-0.39269908169872414,-0.39269908169872414,0.36672717862011867,0.45172274146765273,0.46117153202478534,0.009448790557132603
split,316227.7660168379,44,964,328.0,0.0,0.0,0.3765482114929989,0.45492833810007927,0.46117153202478534,0.00624319392470607
split,316227.7660168379,45,964,328.0,0.0,-0.39269908169872414,0.3809286219574816,0.45440492458022935,0.46117153202478534,0.006766607444555983
split,316227.7660168379,46,964,328.0,0.0,0.39269908169872414,0.37535234264671824,0.4164744938764483,0.46117153202478534,0.04469703814833703
split,316227.7660168379,47,964,328.0,0.0,-0.39269908169872414,0.3544248323952879,0.45440492458022935,0.46117153202478534,0.006766607444555983
split,316227.7660168379,48,964,328.0,-0.39269908169872414,-0.39269908169872414,0.37383492551047665,0.45172274146765273,0.46117153202478534,0.009448790557132603
split,316227.7660168379,49,964,328.0,0.39269908169872414,-0.39269908169872414,0.3553111947572264,0.41609367348466614,0.46117153202478534,0.0450778585401192
split,316227.7660168379,50,964,328.0,-0.39269908169872414,-0.39269908169872414,0.37964908965030475,0.45172274146765273,0.46117153202478534,0.009448790557132603
split,316227.7660168379,51,964,328.0,0.0,0.0,0.36736459575425073,0.45492833810007927,0.46117153202478534,0.00624319392470607
split,316227.7660168379,52,964,328.0,-0.39269908169872414,-0.39269908169872414,0.36251382181868375,0.45172274146765273,0.46117153202478534,0.009448790557132603
split,316227.7660168379,53,964,328.0,0.0,0.0,0.3602565135272073,0.45492833810007927,0.46117153202478534,0.00624319392470607
split,316227.7660168379,54,964,328.0,-0.39269908169872414,-0.39269908169872414,0.36780745499464945,0.45172274146765273,0.46117153202478534,0.009448790557132603
split,316227.7660168379,55,964,328.0,0.0,0.0,0.3941489032182602,0.45492833810007927,0.46117153202478534,0.00624319392470607
split,316227.7660168379,56,964,328.0,-0.39269908169872414,-0.39269908169872414,0.37246606439471297,0.45172274146765273,0.46117153202478534,0.009448790557132603
split,316227.7660168379,57,964,328.0,0.0,-0.39269908169872414,0.3954128959464189,0.45440492458022935,0.46117153202478534,0.006766607444555983
split,316227.7660168379,58,964,328.0,0.0,0.0,0.37769832047062957,0.45492833810007927,0.46117153202478534,0.00624319392470607
split,316227.7660168379,59,964,328.0,0.0,0.0,0.3717687516838393,0.45492833810007927,0.46117153202478534,0.00624319392470607
split,316227.7660168379,60,964,328.0,-0.39269908169872414,-0.39269908169872414,0.4219979117673396,0.45172274146765273,0.46117153202478534,0.009448790557132603
split,316227.7660168379,61,964,328.0,0.0,0.0,0.35799439750103046,0.45492833810007927,0.46117153202478534,0.00624319392470607
split,316227.7660168379,62,964,328.0,-0.39269908169872414,0.0,0.36526145230193807,0.4426683614663711,0.46117153202478534,0.018503170558414217
split,316227.7660168379,63,964,328.0,0.0,-0.39269908169872414,0.36535864888596564,0.45440492458022935,0.46117153202478534,0.006766607444555983
split,316227.7660168379,64,964,328.0,0.0,-0.39269908169872414,0.36800448132838137,0.45440492458022935,0.46117153202478534,0.006766607444555983
split,316227.7660168379,65,964,328.0,0.0,0.0,0.37023778192378165,0.45492833810007927,0.46117153202478534,0.00624319392470607
split,316227.7660168379,66,964,328.0,0.0,0.0,0.36351633675660383,0.45492833810007927,0.46117153202478534,0.00624319392470607
split,316227.7660168379,67,964,328.0,0.0,-0.39269908169872414,0.3603283761510971,0.45440492458022935,0.46117153202478534,0.006766607444555983
split,316227.7660168379,68,964,328.0,0.0,0.0,0.37395301297593014,0.45492833810007927,0.46117153202478534,0.00624319392470607
split,316227.7660168379,69,964,328.0,0.39269908169872414,-0.39269908169872414,0.37020127592317587,0.41609367348466614,0.46117153202478534,0.0450778585401192
split,316227.7660168379,70,964,328.0,0.0,-0.39269908169872414,0.37992523353021546,0.45440492458022935,0.46117153202478534,0.006766607444555983
split,316227.7660168379,71,964,328.0,-0.39269908169872414,0.0,0.37328300166536593,0.4426683614663711,0.46117153202478534,0.018503170558414217
split,316227.7660168379,72,964,328.0,0.0,0.0,0.3857579648925762,0.45492833810007927,0.46117153202478534,0.00624319392470607
split,316227.7660168379,73,964,328.0,-0.39269908169872414,-0.39269908169872414,0.3848284519650065,0.45172274146765273,0.46117153202478534,0.009448790557132603
split,316227.7660168379,74,964,328.0,-0.39269908169872414,0.0,0.3613254901338678,0.4426683614663711,0.46117153202478534,0.018503170558414217
split,316227.7660168379,75,964,328.0,-0.39269908169872414,0.0,0.3923151153651813,0.4426683614663711,0.46117153202478534,0.018503170558414217
split,316227.7660168379,76,964,328.0,0.0,-0.7853981633974483,0.3857477194173531,0.41498393828054037,0.46117153202478534,0.04618759374424497
split,316227.7660168379,77,964,328.0,0.0,-0.39269908169872414,0.36458850250103175,0.45440492458022935,0.46117153202478534,0.006766607444555983
split,316227.7660168379,78,964,328.0,0.0,0.0,0.3689483996379627,0.45492833810007927,0.46117153202478534,0.00624319392470607
split,316227.7660168379,79,964,328.0,-0.39269908169872414,-0.39269908169872414,0.3398453152155403,0.45172274146765273,0.46117153202478534,0.009448790557132603
split,316227.7660168379,80,964,328.0,0.0,-0.39269908169872414,0.3623469851725557,0.45440492458022935,0.46117153202478534,0.006766607444555983
split,316227.7660168379,81,964,328.0,0.39269908169872414,-0.39269908169872414,0.3720205001262424,0.41609367348466614,0.46117153202478534,0.0450778585401192
split,316227.7660168379,82,964,328.0,-0.39269908169872414,-0.39269908169872414,0.3815076418581762,0.45172274146765273,0.46117153202478534,0.009448790557132603
split,316227.7660168379,83,964,328.0,0.0,-0.39269908169872414,0.3543557997745544,0.45440492458022935,0.46117153202478534,0.006766607444555983
split,316227.7660168379,84,964,328.0,0.0,-0.39269908169872414,0.3864646397798576,0.45440492458022935,0.46117153202478534,0.006766607444555983
split,316227.7660168379,85,964,328.0,-0.39269908169872414,-0.39269908169872414,0.38640265635284216,0.45172274146765273,0.46117153202478534,0.009448790557132603
split,316227.7660168379,86,964,328.0,-0.39269908169872414,-0.39269908169872414,0.3652307968595606,0.45172274146765273,0.46117153202478534,0.009448790557132603
split,316227.7660168379,87,964,328.0,0.0,0.0,0.4033338835404257,0.45492833810007927,0.46117153202478534,0.00624319392470607
split,316227.7660168379,88,964,328.0,0.0,-0.39269908169872414,0.38836902254098343,0.45440492458022935,0.46117153202478534,0.006766607444555983
split,316227.7660168379,89,964,328.0,0.0,-0.39269908169872414,0.36061471218644237,0.45440492458022935,0.46117153202478534,0.006766607444555983
split,316227.7660168379,90,964,328.0,0.39269908169872414,0.0,0.374393617625674,0.4285099014699435,0.46117153202478534,0.032661630554841836
split,316227.7660168379,91,964,328.0,0.0,-0.39269908169872414,0.36857180544748086,0.45440492458022935,0.46117153202478534,0.006766607444555983
split,316227.7660168379,92,964,328.0,0.39269908169872414,0.0,0.3756453926739072,0.4285099014699435,0.46117153202478534,0.032661630554841836
split,316227.7660168379,93,964,328.0,-0.39269908169872414,-0.39269908169872414,0.37236162387230815,0.45172274146765273,0.46117153202478534,0.009448790557132603
split,316227.7660168379,94,964,328.0,-0.39269908169872414,-0.39269908169872414,0.3686995966811232,0.45172274146765273,0.46117153202478534,0.009448790557132603
split,316227.7660168379,95,964,328.0,-0.39269908169872414,0.0,0.38763818463332267,0.4426683614663711,0.46117153202478534,0.018503170558414217
dilation,19952.62314968879,0,48,410.0,0.0,0.0,0.5060568493545906,0.45492833810007927,0.46117153202478534,0.00624319392470607
dilation,19952.62314968879,1,48,410.0,-0.7853981633974483,-0.7853981633974483,0.42233510734407564,0.3817483705135365,0.46117153202478534,0.07942316151124884
dilation,19952.62314968879,2,48,410.0,0.39269908169872414,0.0,0.4012943352299354,0.4285099014699435,0.46117153202478534,0.032661630554841836
dilation,19952.62314968879,3,48,410.0,-0.7853981633974483,0.0,0.49891438472299054,0.3935964418743362,0.46117153202478534,0.06757509015044916
dilation,19952.62314968879,4,48,410.0,-0.39269908169872414,-0.39269908169872414,0.34166049222426736,0.45172274146765273,0.46117153202478534,0.009448790557132603
dilation,19952.62314968879,5,48,410.0,0.0,-0.7853981633974483,0.4238018611803088,0.41498393828054037,0.46117153202478534,0.04618759374424497
dilation,19952.62314968879,6,48,410.0,0.39269908169872414,0.39269908169872414,0.42305252364951906,0.40550957131742704,0.46117153202478534,0.05566196070735829
dilation,19952.62314968879,7,48,410.0,0.0,0.0,0.4789762578883602,0.45492833810007927,0.46117153202478534,0.00624319392470607
dilation,19952.62314968879,8,48,410.0,-0.39269908169872414,0.39269908169872414,0.38915067216814214,0.39327164940875275,0.46117153202478534,0.06789988261603258
dilation,19952.62314968879,9,48,410.0,0.0,-0.39269908169872414,0.3918721689966585,0.45440492458022935,0.46117153202478534,0.006766607444555983
dilation,19952.62314968879,10,48,410.0,-0.39269908169872414,0.0,0.5364200630942209,0.4426683614663711,0.46117153202478534,0.018503170558414217
dilation,19952.62314968879,11,48,410.0,0.39269908169872414,-0.39269908169872414,0.5031419189655487,0.41609367348466614,0.46117153202478534,0.0450778585401192
dilation,19952.62314968879,12,48,410.0,-0.39269908169872414,0.0,0.43883746030173315,0.4426683614663711,0.46117153202478534,0.018503170558414217
dilation,19952.62314968879,13,48,410.0,-0.7853981633974483,0.0,0.4218296506129582,0.3935964418743362,0.46117153202478534,0.06757509015044916
dilation,19952.62314968879,14,48,410.0,0.0,-0.39269908169872414,0.42109585542819433,0.45440492458022935,0.46117153202478534,0.006766607444555983
dilation,19952.62314968879,15,48,410.0,-0.39269908169872414,0.0,0.4105339725601794,0.4426683614663711,0.46117153202478534,0.018503170558414217
dilation,19952.62314968879,16,48,410.0,0.39269908169872414,-0.39269908169872414,0.4465204156308657,0.41609367348466614,0.46117153202478534,0.0450778585401192
dilation,19952.62314968879,17,48,410.0,0.0,-0.7853981633974483,0.41161983415416975,0.41498393828054037,0.46117153202478534,0.04618759374424497
dilation,19952.62314968879,18,48,410.0,0.0,0.7853981633974483,0.46111896032741106,0.34489764110741855,0.46117153202478534,0.11627389091736678
dilation,19952.62314968879,19,48,410.0,0.0,0.0,0.6126732971507599,0.45492833810007927,0.46117153202478534,0.00624319392470607
dilation,19952.62314968879,20,48,410.0,0.0,-0.7853981633974483,0.43769037718436066,0.41498393828054037,0.46117153202478534,0.04618759374424497
dilation,19952.62314968879,21,48,410.0,0.0,-0.39269908169872414,0.5321033864004757,0.45440492458022935,0.46117153202478534,0.006766607444555983
dilation,19952.62314968879,22,48,410.0,0.39269908169872414,0.0,0.5292113949450512,0.4285099014699435,0.46117153202478534,0.032661630554841836
dilation,19952.62314968879,23,48,410.0,-0.39269908169872414,0.0,0.5216440713872439,0.4426683614663711,0.46117153202478534,0.018503170558414217
dilation,19952.62314968879,24,48,410.0,0.0,0.0,0.4489829087424118,0.45492833810007927,0.46117153202478534,0.00624319392470607
dilation,19952.62314968879,25,48,410.0,0.39269908169872414,-0.39269908169872414,0.4591807256784568,0.41609367348466614,0.46117153202478534,0.0450778585401192
dilation,19952.62314968879,26,48,410.0,0.7853981633974483,0.0,0.5585599869001592,0.3674350190691779,0.46117153202478534,0.09373651295560742
dilation,19952.62314968879,27,48,410.0,0.39269908169872414,0.0,0.4443278407050879,0.4285099014699435,0.46117153202478534,0.032661630554841836
dilation,19952.62314968879,28,48,410.0,0.0,0.0,0.5168845921367269,0.45492833810007927,0.46117153202478534,0.00624319392470607
dilation,19952.62314968879,29,48,410.0,0.39269908169872414,0.39269908169872414,0.48749805569187477,0.40550957131742704,0.46117153202478534,0.05566196070735829
dilation,19952.62314968879,30,48,410.0,-0.39269908169872414,-0.39269908169872414,0.46761092140797633,0.45172274146765273,0.46117153202478534,0.009448790557132603
dilation,19952.62314968879,31,48,410.0,-0.39269908169872414,-0.39269908169872414,0.4760895606251012,0.45172274146765273,0.46117153202478534,0.009448790557132603
dilation,19952.62314968879,32,48,410.0,0.0,0.0,0.4976583150936268,0.45492833810007927,0.46117153202478534,0.00624319392470607
dilation,19952.62314968879,33,48,410.0,0.39269908169872414,0.39269908169872414,0.5067121916742818,0.40550957131742704,0.46117153202478534,0.05566196070735829
dilation,19952.62314968879,34,48,410.0,0.39269908169872414,0.39269908169872414,0.5221529830184611,0.40550957131742704,0.46117153202478534,0.05566196070735829
dilation,19952.62314968879,35,48,410.0,0.39269908169872414,-0.39269908169872414,0.4779671497937749,0.41609367348466614,0.46117153202478534,0.0450778585401192
dilation,19952.62314968879,36,48,410.0,-0.39269908169872414,0.0,0.4587149413328757,0.4426683614663711,0.46117153202478534,0.018503170558414217
dilation,19952.62314968879,37,48,410.0,0.7853981633974483,0.0,0.582108757151655,0.3674350190691779,0.46117153202478534,0.09373651295560742
dilation,19952.62314968879,38,48,410.0,0.39269908169872414,-0.39269908169872414,0.46053467109655133,0.41609367348466614,0.46117153202478534,0.0450778585401192
dilation,19952.62314968879,39,48,410.0,0.39269908169872414,0.0,0.46300911897134256,0.4285099014699435,0.46117153202478534,0.032661630554841836
dilation,19952.62314968879,40,48,410.0,0.0,0.0,0.4518913670798977,0.45492833810007927,0.46117153202478534,0.00624319392470607
dilation,19952.62314968879,41,48,410.0,-0.7853981633974483,0.7853981633974483,0.3648859828904151,0.2542123414422032,0.46117153202478534,0.2069591905825821
dilation,19952.62314968879,42,48,410.0,0.0,0.0,0.5181155315556177,0.45492833810007927,0.46117153202478534,0.00624319392470607
dilation,19952.62314968879,43,48,410.0,-0.7853981633974483,0.0,0.4776970615894781,0.3935964418743362,0.46117153202478534,0.06757509015044916
dilation,19952.62314968879,44,48,410.0,0.39269908169872414,0.39269908169872414,0.42382099468561196,0.40550957131742704,0.46117153202478534,0.05566196070735829
dilation,19952.62314968879,45,48,410.0,0.0,0.39269908169872414,0.34403049509462663,0.4164744938764483,0.46117153202478534,0.04469703814833703
dilation,19952.62314968879,46,48,410.0,0.0,-0.39269908169872414,0.5450558744637657,0.45440492458022935,0.46117153202478534,0.006766607444555983
dilation,19952.62314968879,47,48,410.0,0.0,-0.7853981633974483,0.45053718915250845,0.41498393828054037,0.46117153202478534,0.04618759374424497
dilation,19952.62314968879,48,48,410.0,0.0,0.39269908169872414,0.498721096854825,0.4164744938764483,0.46117153202478534,0.04469703814833703
dilation,19952.62314968879,49,48,410.0,0.0,0.39269908169872414,0.4985454332755951,0.4164744938764483,0.46117153202478534,0.04469703814833703
dilation,19952.62314968879,50,48,410.0,0.0,-0.39269908169872414,0.5550522241071132,0.45440492458022935,0.46117153202478534,0.006766607444555983
dilation,19952.62314968879,51,48,410.0,-0.39269908169872414,0.39269908169872414,0.4215078590093262,0.39327164940875275,0.46117153202478534,0.06789988261603258
dilation,19952.62314968879,52,48,410.0,0.0,0.0,0.5509948103369877,0.45492833810007927,0.46117153202478534,0.00624319392470607
dilation,19952.62314968879,53,48,410.0,0.0,-0.7853981633974483,0.5552484759928193,0.41498393828054037,0.46117153202478534,0.04618759374424497
dilation,19952.62314968879,54,48,410.0,0.39269908169872414,0.0,0.482723321440472,0.4285099014699435,0.46117153202478534,0.032661630554841836
dilation,19952.62314968879,55,48,410.0,0.7853981633974483,0.0,0.42662252738385237,0.3674350190691779,0.46117153202478534,0.09373651295560742
dilation,19952.62314968879,56,48,410.0,-0.39269908169872414,0.39269908169872414,0.44000789761319353,0.39327164940875275,0.46117153202478534,0.06789988261603258
dilation,19952.62314968879,57,48,410.0,0.39269908169872414,0.39269908169872414,0.3587314486940806,0.40550957131742704,0.46117153202478534,0.05566196070735829
dilation,19952.62314968879,58,48,410.0,-0.39269908169872414,-0.39269908169872414,0.46469571308666047,0.45172274146765273,0.46117153202478534,0.009448790557132603
dilation,19952.62314968879,59,48,410.0,0.0,0.7853981633974483,0.39554790593489153,0.34489764110741855,0.46117153202478534,0.11627389091736678
dilation,19952.62314968879,60,48,410.0,-0.7853981633974483,0.0,0.4855957477967324,0.3935964418743362,0.46117153202478534,0.06757509015044916
dilation,19952.62314968879,61,48,410.0,0.0,0.0,0.4520347015088014,0.45492833810007927,0.46117153202478534,0.00624319392470607
dilation,19952.62314968879,62,48,410.0,-0.39269908169872414,0.0,0.4956080029006422,0.4426683614663711,0.46117153202478534,0.018503170558414217
dilation,19952.62314968879,63,48,410.0,0.39269908169872414,0.0,0.48859616063676403,0.4285099014699435,0.46117153202478534,0.032661630554841836
dilation,19952.62314968879,64,48,410.0,0.0,-0.7853981633974483,0.43867616886532823,0.41498393828054037,0.46117153202478534,0.04618759374424497
dilation,19952.62314968879,65,48,410.0,0.0,-0.39269908169872414,0.4926123719780348,0.45440492458022935,0.46117153202478534,0.006766607444555983
dilation,19952.62314968879,66,48,410.0,-0.39269908169872414,0.0,0.5118590518019381,0.4426683614663711,0.46117153202478534,0.018503170558414217
dilation,19952.62314968879,67,48,410.0,-0.39269908169872414,0.0,0.4338000452408505,0.4426683614663711,0.46117153202478534,0.018503170558414217
dilation,19952.62314968879,68,48,410.0,0.0,-0.39269908169872414,0.4038759049176126,0.45440492458022935,0.46117153202478534,0.006766607444555983
dilation,19952.62314968879,69,48,410.0,0.0,0.0,0.49678618274897773,0.45492833810007927,0.46117153202478534,0.00624319392470607
dilation,19952.62314968879,70,48,410.0,0.39269908169872414,0.39269908169872414,0.4563599511176842,0.40550957131742704,0.46117153202478534,0.05566196070735829
dilation,19952.62314968879,71,48,410.0,-0.39269908169872414,0.39269908169872414,0.4955592811880295,0.39327164940875275,0.46117153202478534,0.06789988261603258
